application_id,candidate_id,job_id,referred,gender,ethnicity,education_level,age,university_rank,years_experience,ai_screening,recruiter_id,rec_screening,rec_gender,rec_ethnicity,rec_age,rec_education_level,rec_university_rank,tech_interview_score,tech_screening,management_screening
308,154,8,0,Male,Other,Bachelor,21,Tier 3,0,1,0,0,,,,,,,,
309,155,9,0,Male,Prefer not to say,Bachelor,22,Tier 3,0,0,0,,,,,,,,,
310,155,10,0,Male,Prefer not to say,Bachelor,22,Tier 3,0,0,0,,,,,,,,,
311,156,11,0,Male,Prefer not to say,Bachelor,21,Tier 2,0,0,0,,,,,,,,,
312,156,12,1,Male,Prefer not to say,Bachelor,21,Tier 2,0,0,0,,,,,,,,,
313,157,13,0,Male,Asian,Bachelor,22,Tier 3,1,1,0,0,,,,,,,,
314,157,14,0,Male,Asian,Bachelor,22,Tier 3,1,1,0,0,,,,,,,,
315,158,15,0,Female,White,Bachelor,49,Tier 3,10,0,0,,,,,,,,,
316,158,16,0,Female,White,Bachelor,49,Tier 3,10,0,0,,,,,,,,,
317,159,17,0,Male,Black,Bachelor,21,Tier 2,0,0,0,,,,,,,,,
318,159,18,1,Male,Black,Bachelor,21,Tier 2,0,0,0,,,,,,,,,
319,160,19,0,Female,Hispanic,Bachelor,55,Tier 3,10,0,0,,,,,,,,,
320,160,20,0,Female,Hispanic,Bachelor,55,Tier 3,10,1,7,1,Female,Asian,49,PhD,Tier 3,84,1,1
321,161,1,0,Male,Black,Bachelor,23,Tier 2,0,0,0,,,,,,,,,
322,161,2,0,Male,Black,Bachelor,23,Tier 2,0,1,0,0,,,,,,,,
323,162,3,0,Other,White,Bachelor,21,Tier 3,0,0,0,,,,,,,,,
324,162,4,1,Other,White,Bachelor,21,Tier 3,0,0,0,,,,,,,,,
325,163,5,0,Male,Prefer not to say,Master,27,Tier 3,4,0,0,,,,,,,,,
326,163,6,1,Male,Prefer not to say,Master,27,Tier 3,4,0,0,,,,,,,,,
327,164,7,0,Female,Hispanic,Bachelor,21,Tier 3,2,1,0,0,,,,,,,,
328,164,8,0,Female,Hispanic,Bachelor,21,Tier 3,2,0,0,,,,,,,,,
329,165,9,0,Male,Hispanic,Bachelor,21,Tier 3,0,1,0,0,,,,,,,,
330,165,10,0,Male,Hispanic,Bachelor,21,Tier 3,0,0,0,,,,,,,,,
331,166,11,1,Female,Asian,Master,25,Tier 3,5,0,0,,,,,,,,,
332,166,12,0,Female,Asian,Master,25,Tier 3,5,0,0,,,,,,,,,
333,167,13,1,Prefer not to say,Black,Master,35,Tier 3,6,1,0,0,,,,,,,,
334,167,14,0,Prefer not to say,Black,Master,35,Tier 3,6,1,0,0,,,,,,,,
335,168,15,0,Male,Prefer not to say,Bachelor,21,Tier 1,0,0,0,,,,,,,,,
336,168,16,0,Male,Prefer not to say,Bachelor,21,Tier 1,0,1,0,0,,,,,,,,
337,169,17,0,Female,Prefer not to say,Bachelor,23,Tier 3,2,1,0,0,,,,,,,,
338,169,18,0,Female,Prefer not to say,Bachelor,23,Tier 3,2,0,0,,,,,,,,,
339,170,19,0,Other,Asian,Bachelor,30,Tier 3,3,0,0,,,,,,,,,
340,170,20,0,Other,Asian,Bachelor,30,Tier 3,3,1,7,1,Female,Asian,49,PhD,Tier 3,73,0,
341,171,1,0,Prefer not to say,Hispanic,PhD,21,Tier 2,0,1,10,1,Male,Black,41,Master,Tier 2,65,0,
342,171,2,0,Prefer not to say,Hispanic,PhD,21,Tier 2,0,0,0,,,,,,,,,
343,172,3,1,Male,White,Bachelor,22,Tier 3,0,1,0,0,,,,,,,,
344,172,4,1,Male,White,Bachelor,22,Tier 3,0,1,0,0,,,,,,,,
345,173,5,0,Female,Asian,Bachelor,23,Tier 2,1,0,0,,,,,,,,,
346,173,6,0,Female,Asian,Bachelor,23,Tier 2,1,1,0,0,,,,,,,,
347,174,7,0,Male,Black,Bachelor,46,Tier 3,10,0,0,,,,,,,,,
348,174,8,0,Male,Black,Bachelor,46,Tier 3,10,1,0,0,,,,,,,,
349,175,9,1,Male,Prefer not to say,Bachelor,33,Tier 1,5,0,0,,,,,,,,,
350,175,10,0,Male,Prefer not to say,Bachelor,33,Tier 1,5,0,0,,,,,,,,,
351,176,11,0,Male,Asian,Bachelor,22,Tier 1,1,1,0,0,,,,,,,,
352,176,12,0,Male,Asian,Bachelor,22,Tier 1,1,1,0,0,,,,,,,,
353,177,13,0,Male,Asian,Bachelor,25,Tier 3,3,0,0,,,,,,,,,
354,177,14,0,Male,Asian,Bachelor,25,Tier 3,3,0,0,,,,,,,,,
355,178,15,0,Female,White,Bachelor,22,Tier 1,1,0,0,,,,,,,,,
356,178,16,1,Female,White,Bachelor,22,Tier 1,1,0,0,,,,,,,,,
357,179,17,0,Male,White,Bachelor,21,Tier 3,0,1,0,0,,,,,,,,
358,179,18,0,Male,White,Bachelor,21,Tier 3,0,0,0,,,,,,,,,
359,180,19,0,Male,Asian,Bachelor,40,Tier 2,8,0,0,,,,,,,,,
360,180,20,1,Male,Asian,Bachelor,40,Tier 2,8,0,0,,,,,,,,,
361,181,1,0,Male,Black,Bachelor,22,Tier 2,0,0,0,,,,,,,,,
362,181,2,0,Male,Black,Bachelor,22,Tier 2,0,1,0,0,,,,,,,,
363,182,3,1,Male,Black,Bachelor,23,Tier 3,0,0,0,,,,,,,,,
364,182,4,1,Male,Black,Bachelor,23,Tier 3,0,0,0,,,,,,,,,
365,183,5,0,Male,Prefer not to say,Bachelor,22,Tier 3,2,1,8,1,Male,Other,51,Bachelor,Tier 2,74,0,
366,183,6,1,Male,Prefer not to say,Bachelor,22,Tier 3,2,1,0,0,,,,,,,,
367,184,7,1,Female,Asian,Bachelor,22,Tier 2,0,0,0,,,,,,,,,
368,184,8,0,Female,Asian,Bachelor,22,Tier 2,0,0,0,,,,,,,,,
369,185,9,0,Female,Asian,Master,41,Tier 3,11,0,0,,,,,,,,,
370,185,10,0,Female,Asian,Master,41,Tier 3,11,0,0,,,,,,,,,
371,186,11,0,Other,Asian,Bachelor,26,Tier 2,2,0,0,,,,,,,,,
372,186,12,0,Other,Asian,Bachelor,26,Tier 2,2,0,0,,,,,,,,,
373,187,13,0,Male,Other,Bachelor,22,Tier 3,0,0,0,,,,,,,,,
374,187,14,0,Male,Other,Bachelor,22,Tier 3,0,0,0,,,,,,,,,
375,188,15,0,Male,Asian,Master,22,Tier 3,0,0,0,,,,,,,,,
376,188,16,0,Male,Asian,Master,22,Tier 3,0,0,0,,,,,,,,,
377,189,17,0,Male,White,Bachelor,37,Tier 2,5,0,0,,,,,,,,,
378,189,18,0,Male,White,Bachelor,37,Tier 2,5,0,0,,,,,,,,,
379,190,19,0,Female,Hispanic,Bachelor,31,Tier 3,6,0,0,,,,,,,,,
380,190,20,0,Female,Hispanic,Bachelor,31,Tier 3,6,0,0,,,,,,,,,
381,191,1,0,Male,Prefer not to say,Bachelor,22,Tier 3,0,1,5,1,Male,Black,53,Master,Tier 1,58,0,
382,191,2,1,Male,Prefer not to say,Bachelor,22,Tier 3,0,0,0,,,,,,,,,
383,192,3,0,Other,Asian,Bachelor,21,Tier 3,0,0,0,,,,,,,,,
384,192,4,1,Other,Asian,Bachelor,21,Tier 3,0,0,0,,,,,,,,,
385,193,5,0,Prefer not to say,Prefer not to say,Bachelor,22,Tier 3,0,0,0,,,,,,,,,
386,193,6,0,Prefer not to say,Prefer not to say,Bachelor,22,Tier 3,0,0,0,,,,,,,,,
387,194,7,0,Female,Black,Bachelor,37,Tier 3,7,1,0,0,,,,,,,,
388,194,8,1,Female,Black,Bachelor,37,Tier 3,7,0,0,,,,,,,,,
389,195,9,0,Other,Asian,Bachelor,21,Tier 2,0,0,0,,,,,,,,,
390,195,10,0,Other,Asian,Bachelor,21,Tier 2,0,0,0,,,,,,,,,
391,196,11,0,Prefer not to say,White,Bachelor,22,Tier 3,1,0,0,,,,,,,,,
392,196,12,0,Prefer not to say,White,Bachelor,22,Tier 3,1,0,0,,,,,,,,,
393,197,13,0,Prefer not to say,White,Bachelor,34,Tier 1,6,0,0,,,,,,,,,
394,197,14,0,Prefer not to say,White,Bachelor,34,Tier 1,6,0,0,,,,,,,,,
395,198,15,0,Female,Other,Bachelor,36,Tier 3,3,0,0,,,,,,,,,
396,198,16,0,Female,Other,Bachelor,36,Tier 3,3,0,0,,,,,,,,,
397,199,17,0,Female,Black,Bachelor,36,Tier 2,3,0,0,,,,,,,,,
398,199,18,1,Female,Black,Bachelor,36,Tier 2,3,0,0,,,,,,,,,
399,200,19,0,Male,Other,Master,38,Tier 3,4,0,0,,,,,,,,,
400,200,20,0,Male,Other,Master,38,Tier 3,4,0,0,,,,,,,,,
401,201,1,1,Male,Black,Bachelor,34,Tier 2,6,0,0,,,,,,,,,
402,201,2,0,Male,Black,Bachelor,34,Tier 2,6,1,0,0,,,,,,,,
403,202,3,0,Male,Hispanic,Bachelor,21,Tier 3,0,1,4,1,Male,Other,35,Master,Tier 1,77,0,
404,202,4,0,Male,Hispanic,Bachelor,21,Tier 3,0,0,0,,,,,,,,,
405,203,5,1,Female,Other,Bachelor,23,Tier 2,0,0,0,,,,,,,,,
406,203,6,0,Female,Other,Bachelor,23,Tier 2,0,1,0,0,,,,,,,,
407,204,7,1,Male,Other,Bachelor,21,Tier 3,0,0,0,,,,,,,,,
408,204,8,0,Male,Other,Bachelor,21,Tier 3,0,0,0,,,,,,,,,
409,205,9,0,Male,Asian,Bachelor,23,Tier 1,1,0,0,,,,,,,,,
410,205,10,0,Male,Asian,Bachelor,23,Tier 1,1,0,0,,,,,,,,,
411,206,11,0,Prefer not to say,White,Bachelor,28,Tier 2,3,1,1,1,Female,Hispanic,47,Bachelor,Tier 3,91,1,0
412,206,12,1,Prefer not to say,White,Bachelor,28,Tier 2,3,0,0,,,,,,,,,
413,207,13,0,Female,Hispanic,Bachelor,23,Tier 3,0,0,0,,,,,,,,,
414,207,14,1,Female,Hispanic,Bachelor,23,Tier 3,0,0,0,,,,,,,,,
415,208,15,0,Female,White,Bachelor,32,Tier 3,5,0,0,,,,,,,,,
416,208,16,0,Female,White,Bachelor,32,Tier 3,5,0,0,,,,,,,,,
417,209,17,1,Male,White,Bachelor,23,Tier 3,0,1,0,0,,,,,,,,
418,209,18,0,Male,White,Bachelor,23,Tier 3,0,1,6,1,Male,White,33,Master,Tier 1,87,0,
419,210,19,1,Male,Asian,Bachelor,21,Tier 2,0,0,0,,,,,,,,,
420,210,20,1,Male,Asian,Bachelor,21,Tier 2,0,0,0,,,,,,,,,
421,211,1,0,Prefer not to say,Prefer not to say,Bachelor,35,Tier 3,6,0,0,,,,,,,,,
422,211,2,1,Prefer not to say,Prefer not to say,Bachelor,35,Tier 3,6,1,0,0,,,,,,,,
423,212,3,1,Male,White,Bachelor,21,Tier 3,0,1,0,0,,,,,,,,
424,212,4,0,Male,White,Bachelor,21,Tier 3,0,0,0,,,,,,,,,
425,213,5,0,Male,White,PhD,41,Tier 3,7,1,0,0,,,,,,,,
426,213,6,0,Male,White,PhD,41,Tier 3,7,0,0,,,,,,,,,
427,214,7,0,Male,White,Bachelor,21,Tier 1,2,0,0,,,,,,,,,
428,214,8,1,Male,White,Bachelor,21,Tier 1,2,1,0,0,,,,,,,,
429,215,9,0,Other,Asian,PhD,46,Tier 3,11,0,0,,,,,,,,,
430,215,10,0,Other,Asian,PhD,46,Tier 3,11,0,0,,,,,,,,,
431,216,11,0,Prefer not to say,White,Bachelor,23,Tier 2,2,0,0,,,,,,,,,
432,216,12,0,Prefer not to say,White,Bachelor,23,Tier 2,2,0,0,,,,,,,,,
433,217,13,0,Male,Hispanic,PhD,24,Tier 3,0,0,0,,,,,,,,,
434,217,14,0,Male,Hispanic,PhD,24,Tier 3,0,1,5,1,Male,Black,53,Master,Tier 1,85,0,
435,218,15,1,Male,Asian,Bachelor,22,Tier 3,0,0,0,,,,,,,,,
436,218,16,0,Male,Asian,Bachelor,22,Tier 3,0,0,0,,,,,,,,,
437,219,17,0,Male,Black,Bachelor,22,Tier 3,0,0,0,,,,,,,,,
438,219,18,0,Male,Black,Bachelor,22,Tier 3,0,1,0,0,,,,,,,,
439,220,19,1,Other,Black,Bachelor,21,Tier 3,0,0,0,,,,,,,,,
440,220,20,0,Other,Black,Bachelor,21,Tier 3,0,0,0,,,,,,,,,
441,221,1,0,Female,Other,Bachelor,43,Tier 3,10,0,0,,,,,,,,,
442,221,2,1,Female,Other,Bachelor,43,Tier 3,10,0,0,,,,,,,,,
443,222,3,1,Male,Black,Bachelor,24,Tier 3,0,0,0,,,,,,,,,
444,222,4,0,Male,Black,Bachelor,24,Tier 3,0,0,0,,,,,,,,,
445,223,5,0,Male,Other,Bachelor,23,Tier 3,0,1,0,0,,,,,,,,
446,223,6,0,Male,Other,Bachelor,23,Tier 3,0,1,0,0,,,,,,,,
447,224,7,0,Female,Hispanic,Bachelor,23,Tier 2,0,0,0,,,,,,,,,
448,224,8,1,Female,Hispanic,Bachelor,23,Tier 2,0,0,0,,,,,,,,,
449,225,9,1,Female,Black,Bachelor,21,Tier 2,0,0,0,,,,,,,,,
450,225,10,0,Female,Black,Bachelor,21,Tier 2,0,0,0,,,,,,,,,
451,226,11,0,Other,Hispanic,Master,21,Tier 3,1,0,0,,,,,,,,,
452,226,12,1,Other,Hispanic,Master,21,Tier 3,1,0,0,,,,,,,,,
453,227,13,1,Other,White,Bachelor,22,Tier 3,0,0,0,,,,,,,,,
454,227,14,0,Other,White,Bachelor,22,Tier 3,0,0,0,,,,,,,,,
455,228,15,1,Male,Hispanic,Master,26,Tier 1,0,1,3,1,Female,White,46,Master,Tier 1,57,1,0
456,228,16,0,Male,Hispanic,Master,26,Tier 1,0,0,0,,,,,,,,,
457,229,17,0,Female,Hispanic,PhD,49,Tier 3,9,0,0,,,,,,,,,
458,229,18,0,Female,Hispanic,PhD,49,Tier 3,9,0,0,,,,,,,,,
459,230,19,1,Female,White,Bachelor,22,Tier 1,0,0,0,,,,,,,,,
460,230,20,0,Female,White,Bachelor,22,Tier 1,0,0,0,,,,,,,,,
461,231,1,1,Female,Hispanic,Master,35,Tier 3,7,0,0,,,,,,,,,
462,231,2,0,Female,Hispanic,Master,35,Tier 3,7,0,0,,,,,,,,,
463,232,3,0,Male,Other,Master,27,Tier 3,5,1,0,0,,,,,,,,
464,232,4,1,Male,Other,Master,27,Tier 3,5,1,0,0,,,,,,,,
465,233,5,1,Male,White,Bachelor,22,Tier 3,0,0,0,,,,,,,,,
466,233,6,0,Male,White,Bachelor,22,Tier 3,0,0,0,,,,,,,,,
467,234,7,1,Female,Black,Bachelor,23,Tier 2,0,0,0,,,,,,,,,
468,234,8,0,Female,Black,Bachelor,23,Tier 2,0,1,0,0,,,,,,,,
469,235,9,1,Male,Black,Bachelor,22,Tier 3,0,0,0,,,,,,,,,
470,235,10,0,Male,Black,Bachelor,22,Tier 3,0,0,0,,,,,,,,,
471,236,11,0,Female,Other,Master,24,Tier 2,0,0,0,,,,,,,,,
472,236,12,0,Female,Other,Master,24,Tier 2,0,0,0,,,,,,,,,
473,237,13,1,Prefer not to say,White,Master,26,Tier 3,2,0,0,,,,,,,,,
474,237,14,0,Prefer not to say,White,Master,26,Tier 3,2,0,0,,,,,,,,,
475,238,15,0,Male,Asian,Bachelor,49,Tier 3,12,0,0,,,,,,,,,
476,238,16,0,Male,Asian,Bachelor,49,Tier 3,12,0,0,,,,,,,,,
477,239,17,0,Other,Black,Master,50,Tier 3,9,0,0,,,,,,,,,
478,239,18,1,Other,Black,Master,50,Tier 3,9,0,0,,,,,,,,,
479,240,19,0,Female,White,PhD,43,Tier 1,10,0,0,,,,,,,,,
480,240,20,0,Female,White,PhD,43,Tier 1,10,0,0,,,,,,,,,
481,241,1,0,Female,Black,Bachelor,23,Tier 3,2,0,0,,,,,,,,,
482,241,2,1,Female,Black,Bachelor,23,Tier 3,2,1,0,0,,,,,,,,
483,242,3,0,Female,Asian,Bachelor,44,Tier 3,6,0,0,,,,,,,,,
484,242,4,0,Female,Asian,Bachelor,44,Tier 3,6,0,0,,,,,,,,,
485,243,5,1,Male,Black,Master,49,Tier 3,5,0,0,,,,,,,,,
486,243,6,0,Male,Black,Master,49,Tier 3,5,0,0,,,,,,,,,
487,244,7,0,Female,Black,Bachelor,23,Tier 3,0,0,0,,,,,,,,,
488,244,8,0,Female,Black,Bachelor,23,Tier 3,0,0,0,,,,,,,,,
489,245,9,0,Female,Hispanic,Master,25,Tier 2,5,0,0,,,,,,,,,
490,245,10,1,Female,Hispanic,Master,25,Tier 2,5,0,0,,,,,,,,,
491,246,11,0,Female,White,Bachelor,22,Tier 2,0,0,0,,,,,,,,,
492,246,12,0,Female,White,Bachelor,22,Tier 2,0,0,0,,,,,,,,,
493,247,13,0,Female,Asian,Master,27,Tier 3,1,1,0,0,,,,,,,,
494,247,14,0,Female,Asian,Master,27,Tier 3,1,0,0,,,,,,,,,
495,248,15,0,Female,Hispanic,Bachelor,23,Tier 1,0,0,0,,,,,,,,,
496,248,16,0,Female,Hispanic,Bachelor,23,Tier 1,0,0,0,,,,,,,,,
497,249,17,0,Male,White,Bachelor,47,Tier 3,6,0,0,,,,,,,,,
498,249,18,1,Male,White,Bachelor,47,Tier 3,6,1,0,0,,,,,,,,
499,250,19,0,Prefer not to say,Hispanic,Bachelor,22,Tier 3,0,1,0,0,,,,,,,,
500,250,20,0,Prefer not to say,Hispanic,Bachelor,22,Tier 3,0,0,0,,,,,,,,,
501,251,1,0,Other,Black,Master,28,Tier 2,3,0,0,,,,,,,,,
502,251,2,0,Other,Black,Master,28,Tier 2,3,0,0,,,,,,,,,
503,252,3,0,Female,White,Bachelor,30,Tier 2,3,0,0,,,,,,,,,
504,252,4,0,Female,White,Bachelor,30,Tier 2,3,0,0,,,,,,,,,
505,253,5,0,Female,White,Bachelor,44,Tier 3,10,0,0,,,,,,,,,
506,253,6,0,Female,White,Bachelor,44,Tier 3,10,0,0,,,,,,,,,
507,254,7,1,Male,Black,Bachelor,23,Tier 3,0,0,0,,,,,,,,,
508,254,8,0,Male,Black,Bachelor,23,Tier 3,0,1,0,0,,,,,,,,
509,255,9,0,Male,Other,Bachelor,22,Tier 2,0,0,0,,,,,,,,,
510,255,10,1,Male,Other,Bachelor,22,Tier 2,0,1,0,0,,,,,,,,
511,256,11,1,Female,Black,Bachelor,55,Tier 3,9,0,0,,,,,,,,,
512,256,12,0,Female,Black,Bachelor,55,Tier 3,9,0,0,,,,,,,,,
513,257,13,0,Female,Asian,Master,25,Tier 2,4,0,0,,,,,,,,,
514,257,14,0,Female,Asian,Master,25,Tier 2,4,1,0,0,,,,,,,,
515,258,15,1,Male,White,Bachelor,21,Tier 3,0,0,0,,,,,,,,,
516,258,16,0,Male,White,Bachelor,21,Tier 3,0,0,0,,,,,,,,,
517,259,17,0,Male,Asian,Bachelor,30,Tier 3,1,0,0,,,,,,,,,
518,259,18,0,Male,Asian,Bachelor,30,Tier 3,1,0,0,,,,,,,,,
519,260,19,1,Female,Hispanic,Bachelor,26,Tier 3,2,1,0,0,,,,,,,,
520,260,20,1,Female,Hispanic,Bachelor,26,Tier 3,2,0,0,,,,,,,,,
521,261,1,0,Female,Asian,Bachelor,23,Tier 2,0,0,0,,,,,,,,,
522,261,2,1,Female,Asian,Bachelor,23,Tier 2,0,0,0,,,,,,,,,
523,262,3,0,Female,Asian,Bachelor,22,Tier 3,0,0,0,,,,,,,,,
524,262,4,0,Female,Asian,Bachelor,22,Tier 3,0,0,0,,,,,,,,,
525,263,5,1,Male,White,Bachelor,21,Tier 3,0,0,0,,,,,,,,,
526,263,6,1,Male,White,Bachelor,21,Tier 3,0,0,0,,,,,,,,,
527,264,7,0,Female,Asian,Bachelor,23,Tier 3,0,1,5,1,Male,Black,53,Master,Tier 1,87,0,
528,264,8,0,Female,Asian,Bachelor,23,Tier 3,0,0,0,,,,,,,,,
529,265,9,0,Male,White,Bachelor,22,Tier 3,0,0,0,,,,,,,,,
530,265,10,0,Male,White,Bachelor,22,Tier 3,0,0,0,,,,,,,,,
531,266,11,1,Prefer not to say,Other,Bachelor,49,Tier 3,10,0,0,,,,,,,,,
532,266,12,1,Prefer not to say,Other,Bachelor,49,Tier 3,10,0,0,,,,,,,,,
533,267,13,0,Male,Prefer not to say,Master,24,Tier 1,0,0,0,,,,,,,,,
534,267,14,0,Male,Prefer not to say,Master,24,Tier 1,0,0,0,,,,,,,,,
535,268,15,1,Male,White,Master,26,Tier 3,3,0,0,,,,,,,,,
536,268,16,1,Male,White,Master,26,Tier 3,3,0,0,,,,,,,,,
537,269,17,0,Other,Hispanic,Bachelor,23,Tier 3,0,0,0,,,,,,,,,
538,269,18,0,Other,Hispanic,Bachelor,23,Tier 3,0,0,0,,,,,,,,,
539,270,19,0,Other,Prefer not to say,Bachelor,39,Tier 2,10,0,0,,,,,,,,,
540,270,20,0,Other,Prefer not to say,Bachelor,39,Tier 2,10,0,0,,,,,,,,,
541,271,1,0,Other,Asian,Bachelor,33,Tier 1,7,0,0,,,,,,,,,
542,271,2,0,Other,Asian,Bachelor,33,Tier 1,7,0,0,,,,,,,,,
543,272,3,0,Male,Black,Bachelor,23,Tier 3,0,0,0,,,,,,,,,
544,272,4,0,Male,Black,Bachelor,23,Tier 3,0,1,9,1,Female,Hispanic,53,Master,Tier 2,65,0,
545,273,5,0,Female,Other,Bachelor,22,Tier 2,2,0,0,,,,,,,,,
546,273,6,1,Female,Other,Bachelor,22,Tier 2,2,0,0,,,,,,,,,
547,274,7,0,Male,Black,Bachelor,21,Tier 2,0,1,0,0,,,,,,,,
548,274,8,0,Male,Black,Bachelor,21,Tier 2,0,1,0,0,,,,,,,,
549,275,9,0,Female,Asian,Bachelor,22,Tier 3,0,0,0,,,,,,,,,
550,275,10,1,Female,Asian,Bachelor,22,Tier 3,0,0,0,,,,,,,,,
551,276,11,0,Male,Asian,Bachelor,22,Tier 3,1,0,0,,,,,,,,,
552,276,12,0,Male,Asian,Bachelor,22,Tier 3,1,0,0,,,,,,,,,
553,277,13,0,Male,Prefer not to say,Bachelor,22,Tier 2,0,0,0,,,,,,,,,
554,277,14,0,Male,Prefer not to say,Bachelor,22,Tier 2,0,0,0,,,,,,,,,
555,278,15,0,Male,Prefer not to say,Bachelor,31,Tier 2,8,1,0,0,,,,,,,,
556,278,16,1,Male,Prefer not to say,Bachelor,31,Tier 2,8,0,0,,,,,,,,,
557,279,17,0,Female,Asian,Bachelor,27,Tier 2,2,0,0,,,,,,,,,
558,279,18,0,Female,Asian,Bachelor,27,Tier 2,2,1,0,0,,,,,,,,
559,280,19,0,Female,Black,Master,24,Tier 3,0,0,0,,,,,,,,,
560,280,20,0,Female,Black,Master,24,Tier 3,0,0,0,,,,,,,,,
561,281,1,0,Female,Black,Bachelor,27,Tier 3,2,0,0,,,,,,,,,
562,281,2,1,Female,Black,Bachelor,27,Tier 3,2,0,0,,,,,,,,,
563,282,3,1,Female,Other,Bachelor,23,Tier 3,0,0,0,,,,,,,,,
564,282,4,1,Female,Other,Bachelor,23,Tier 3,0,0,0,,,,,,,,,
565,283,5,1,Male,Black,Bachelor,46,Tier 3,5,0,0,,,,,,,,,
566,283,6,0,Male,Black,Bachelor,46,Tier 3,5,0,0,,,,,,,,,
567,284,7,0,Male,White,Bachelor,39,Tier 3,5,0,0,,,,,,,,,
568,284,8,0,Male,White,Bachelor,39,Tier 3,5,0,0,,,,,,,,,
569,285,9,0,Female,Prefer not to say,PhD,43,Tier 3,9,0,0,,,,,,,,,
570,285,10,0,Female,Prefer not to say,PhD,43,Tier 3,9,0,0,,,,,,,,,
571,286,11,1,Female,Prefer not to say,Master,25,Tier 2,2,0,0,,,,,,,,,
572,286,12,1,Female,Prefer not to say,Master,25,Tier 2,2,0,0,,,,,,,,,
573,287,13,0,Male,Other,Bachelor,23,Tier 3,0,0,0,,,,,,,,,
574,287,14,0,Male,Other,Bachelor,23,Tier 3,0,0,0,,,,,,,,,
575,288,15,0,Female,Other,Bachelor,55,Tier 3,7,1,0,0,,,,,,,,
576,288,16,0,Female,Other,Bachelor,55,Tier 3,7,0,0,,,,,,,,,
577,289,17,1,Female,Black,Bachelor,36,Tier 2,5,1,0,0,,,,,,,,
578,289,18,1,Female,Black,Bachelor,36,Tier 2,5,1,0,0,,,,,,,,
579,290,19,0,Prefer not to say,Black,Master,48,Tier 3,7,0,0,,,,,,,,,
580,290,20,0,Prefer not to say,Black,Master,48,Tier 3,7,0,0,,,,,,,,,
581,291,1,0,Female,Other,Bachelor,21,Tier 3,1,0,0,,,,,,,,,
582,291,2,0,Female,Other,Bachelor,21,Tier 3,1,0,0,,,,,,,,,
583,292,3,0,Female,Black,Bachelor,21,Tier 1,0,0,0,,,,,,,,,
584,292,4,1,Female,Black,Bachelor,21,Tier 1,0,0,0,,,,,,,,,
585,293,5,0,Male,Other,Bachelor,23,Tier 3,0,0,0,,,,,,,,,
586,293,6,1,Male,Other,Bachelor,23,Tier 3,0,0,0,,,,,,,,,
587,294,7,0,Female,Prefer not to say,Bachelor,33,Tier 3,6,0,0,,,,,,,,,
588,294,8,1,Female,Prefer not to say,Bachelor,33,Tier 3,6,0,0,,,,,,,,,
589,295,9,0,Prefer not to say,Hispanic,Bachelor,22,Tier 2,0,0,0,,,,,,,,,
590,295,10,0,Prefer not to say,Hispanic,Bachelor,22,Tier 2,0,1,3,1,Female,White,46,Master,Tier 1,68,0,
591,296,11,0,Male,Hispanic,Bachelor,21,Tier 3,0,0,0,,,,,,,,,
592,296,12,1,Male,Hispanic,Bachelor,21,Tier 3,0,1,4,1,Male,Other,35,Master,Tier 1,87,0,
593,297,13,0,Male,Asian,Bachelor,42,Tier 2,7,0,0,,,,,,,,,
594,297,14,1,Male,Asian,Bachelor,42,Tier 2,7,1,7,1,Female,Asian,49,PhD,Tier 3,69,0,
595,298,15,0,Male,Asian,Bachelor,22,Tier 3,2,0,0,,,,,,,,,
596,298,16,0,Male,Asian,Bachelor,22,Tier 3,2,1,0,0,,,,,,,,
597,299,17,1,Male,Asian,Bachelor,23,Tier 2,0,0,0,,,,,,,,,
598,299,18,0,Male,Asian,Bachelor,23,Tier 2,0,1,9,1,Female,Hispanic,53,Master,Tier 2,83,0,
599,300,19,1,Female,White,Bachelor,22,Tier 2,0,0,0,,,,,,,,,
600,300,20,0,Female,White,Bachelor,22,Tier 2,0,1,0,0,,,,,,,,
601,301,1,1,Other,White,Bachelor,47,Tier 3,9,0,0,,,,,,,,,
602,301,2,1,Other,White,Bachelor,47,Tier 3,9,0,0,,,,,,,,,
603,302,3,0,Female,Black,Bachelor,22,Tier 2,0,0,0,,,,,,,,,
604,302,4,0,Female,Black,Bachelor,22,Tier 2,0,0,0,,,,,,,,,
605,303,5,0,Male,Hispanic,Master,36,Tier 3,6,0,0,,,,,,,,,
606,303,6,0,Male,Hispanic,Master,36,Tier 3,6,0,0,,,,,,,,,
607,304,7,1,Other,Asian,Bachelor,21,Tier 3,2,0,0,,,,,,,,,
608,304,8,0,Other,Asian,Bachelor,21,Tier 3,2,0,0,,,,,,,,,
609,305,9,0,Male,Prefer not to say,Bachelor,21,Tier 2,0,1,0,0,,,,,,,,
610,305,10,0,Male,Prefer not to say,Bachelor,21,Tier 2,0,0,0,,,,,,,,,
611,306,11,0,Female,Prefer not to say,Bachelor,21,Tier 3,0,1,0,0,,,,,,,,
612,306,12,0,Female,Prefer not to say,Bachelor,21,Tier 3,0,0,0,,,,,,,,,
613,307,13,0,Prefer not to say,Hispanic,Bachelor,35,Tier 3,8,0,0,,,,,,,,,
614,307,14,1,Prefer not to say,Hispanic,Bachelor,35,Tier 3,8,0,0,,,,,,,,,
615,308,15,1,Female,Black,Bachelor,21,Tier 2,1,0,0,,,,,,,,,
