candidate_id,gender,ethnicity,education_level,age,university_rank,years_experience
519,Male,Hispanic,Bachelor,50,Tier 3,9.0
520,Prefer not to say,White,Master,27,Tier 1,2.0
521,Male,Asian,Bachelor,22,Tier 3,0.0
522,Female,Hispanic,Bachelor,30,Tier 2,1.0
523,Prefer not to say,Prefer not to say,Master,38,Tier 3,3.0
524,Female,Prefer not to say,Bachelor,26,Tier 2,0.0
525,Prefer not to say,Black,Master,25,Tier 2,4.0
526,Male,Hispanic,Master,24,Tier 3,0.0
527,Female,Black,Bachelor,21,Tier 2,0.0
528,Female,White,Bachelor,44,Tier 3,11.0
529,Male,Prefer not to say,Bachelor,23,Tier 3,0.0
530,Other,Black,Master,47,Tier 3,10.0
531,Male,Black,Master,26,Tier 2,5.0
532,Female,Other,Master,26,Tier 2,4.0
533,Male,White,Bachelor,23,Tier 3,0.0
534,Male,Asian,Master,38,Tier 1,8.0
535,Male,Prefer not to say,Bachelor,22,Tier 3,0.0
536,Male,Hispanic,Bachelor,21,Tier 1,1.0
537,Other,Asian,Master,43,Tier 3,12.0
538,Female,Hispanic,Bachelor,22,Tier 1,2.0
539,Female,Black,Master,35,Tier 3,6.0
540,Other,Hispanic,Bachelor,22,Tier 3,0.0
541,Female,Black,Bachelor,43,Tier 2,8.0
542,Female,Hispanic,Bachelor,21,Tier 3,0.0
543,Female,Black,Bachelor,22,Tier 2,1.0
544,Female,Prefer not to say,Master,43,Tier 2,5.0
545,Male,White,Bachelor,21,Tier 2,0.0
546,Other,Hispanic,Bachelor,23,Tier 3,0.0
547,Female,Black,Bachelor,27,Tier 2,1.0
548,Male,Hispanic,Bachelor,22,Tier 2,0.0
549,Other,Other,Master,38,Tier 2,5.0
550,Female,Hispanic,Bachelor,24,Tier 1,2.0
551,Female,White,Master,26,Tier 3,2.0
552,Female,Black,Bachelor,55,Tier 2,12.0
553,Male,Hispanic,Bachelor,23,Tier 3,0.0
554,Male,White,Bachelor,22,Tier 3,0.0
555,Male,White,Bachelor,22,Tier 3,2.0
556,Male,Other,Bachelor,25,Tier 3,0.0
557,Other,Other,Bachelor,55,Tier 2,6.0
558,Female,Other,Bachelor,49,Tier 3,10.0
559,Male,White,Bachelor,22,Tier 3,0.0
560,Female,Hispanic,Bachelor,22,Tier 1,1.0
561,Male,Black,Master,33,Tier 3,5.0
562,Other,Asian,Master,38,Tier 3,8.0
563,Female,Other,Bachelor,22,Tier 3,0.0
564,Male,White,Bachelor,22,Tier 3,2.0
565,Female,Black,Bachelor,29,Tier 2,4.0
566,Female,Black,Bachelor,48,Tier 2,9.0
567,Prefer not to say,Other,Master,25,Tier 1,1.0
568,Female,White,Master,48,Tier 2,9.0
569,Female,Black,Bachelor,22,Tier 3,2.0
570,Prefer not to say,Black,Bachelor,21,Tier 3,1.0
571,Female,White,Bachelor,21,Tier 2,0.0
572,Male,White,Master,28,Tier 3,1.0
573,Male,Black,Bachelor,24,Tier 3,0.0
574,Other,Other,Master,24,Tier 3,0.0
575,Female,Asian,Bachelor,23,Tier 2,0.0
576,Female,Asian,Bachelor,28,Tier 3,1.0
577,Prefer not to say,Hispanic,Bachelor,21,Tier 3,1.0
578,Prefer not to say,Prefer not to say,Bachelor,52,Tier 3,5.0
579,Male,Asian,Master,26,Tier 2,5.0
580,Male,Black,Bachelor,44,Tier 3,10.0
581,Male,Prefer not to say,Bachelor,23,Tier 2,1.0
582,Female,Black,Bachelor,49,Tier 3,11.0
583,Female,White,Bachelor,21,Tier 2,0.0
584,Male,Asian,Bachelor,23,Tier 2,2.0
585,Male,Hispanic,Bachelor,21,Tier 2,0.0
586,Female,Black,Bachelor,31,Tier 3,8.0
587,Female,Hispanic,Bachelor,47,Tier 3,8.0
588,Female,Black,Bachelor,23,Tier 3,2.0
589,Male,White,Bachelor,22,Tier 2,2.0
590,Female,White,Master,28,Tier 2,3.0
591,Female,White,Bachelor,22,Tier 3,0.0
592,Male,Hispanic,Master,26,Tier 2,1.0
593,Male,White,Bachelor,42,Tier 3,10.0
594,Female,Black,Bachelor,21,Tier 2,0.0
595,Female,Other,Bachelor,21,Tier 3,0.0
596,Female,Asian,PhD,37,Tier 3,5.0
597,Female,Asian,Bachelor,23,Tier 3,0.0
598,Prefer not to say,Black,PhD,43,Tier 3,9.0
599,Female,Hispanic,Bachelor,22,Tier 3,0.0
600,Male,Other,Bachelor,51,Tier 2,10.0
601,Prefer not to say,Hispanic,Master,25,Tier 1,5.0
602,Female,Asian,PhD,36,Tier 3,5.0
603,Male,Black,Master,24,Tier 3,2.0
604,Male,Asian,Bachelor,23,Tier 3,0.0
605,Female,Hispanic,Master,25,Tier 3,5.0
606,Male,White,PhD,40,Tier 2,12.0
607,Male,Hispanic,Master,26,Tier 3,0.0
608,Female,Asian,Master,34,Tier 3,6.0
609,Female,White,Bachelor,42,Tier 3,5.0
610,Male,Asian,Bachelor,23,Tier 3,0.0
611,Male,Prefer not to say,Bachelor,32,Tier 2,7.0
612,Male,Prefer not to say,PhD,43,Tier 3,10.0
613,Female,Asian,Bachelor,42,Tier 3,6.0
614,Female,Black,Master,53,Tier 3,10.0
615,Male,Asian,Bachelor,21,Tier 3,1.0
616,Female,Other,Master,24,Tier 3,1.0
617,Female,White,Bachelor,23,Tier 3,0.0
618,Male,White,Master,45,Tier 3,11.0
619,Female,Other,Bachelor,36,Tier 3,6.0
620,Male,Prefer not to say,Bachelor,21,Tier 2,0.0
621,Other,White,Bachelor,22,Tier 3,2.0
622,Male,Hispanic,Bachelor,24,Tier 2,0.0
623,Male,White,Bachelor,22,Tier 3,0.0
624,Male,Hispanic,Bachelor,21,Tier 2,0.0
625,Female,White,Master,36,Tier 3,3.0
626,Male,Other,Bachelor,23,Tier 2,0.0
627,Prefer not to say,Asian,Bachelor,22,Tier 2,2.0
628,Male,Hispanic,PhD,49,Tier 3,5.0
629,Male,White,Bachelor,28,Tier 3,0.0
630,Female,White,Bachelor,22,Tier 1,0.0
631,Other,Black,Master,21,Tier 3,2.0
632,Male,Hispanic,Bachelor,38,Tier 1,6.0
633,Male,Prefer not to say,Bachelor,25,Tier 2,5.0
634,Female,Hispanic,Bachelor,31,Tier 3,7.0
635,Male,Prefer not to say,Bachelor,34,Tier 3,7.0
636,Female,Other,Bachelor,21,Tier 3,0.0
637,Male,Black,Bachelor,21,Tier 3,0.0
638,Prefer not to say,Asian,Bachelor,21,Tier 2,0.0
639,Other,White,Master,28,Tier 3,2.0
640,Other,White,Bachelor,22,Tier 2,0.0
641,Male,Asian,Bachelor,41,Tier 3,10.0
642,Female,Black,Bachelor,23,Tier 3,2.0
643,Male,Hispanic,Bachelor,22,Tier 3,0.0
644,Female,White,Bachelor,23,Tier 2,0.0
645,Prefer not to say,Black,Bachelor,23,Tier 1,0.0
646,Male,Asian,Bachelor,22,Tier 2,0.0
647,Female,Asian,Bachelor,21,Tier 3,0.0
648,Prefer not to say,Other,Bachelor,23,Tier 3,0.0
649,Prefer not to say,Black,Bachelor,22,Tier 3,0.0
650,Female,White,Master,28,Tier 3,5.0
651,Male,Black,Master,21,Tier 3,0.0
652,Prefer not to say,Black,Master,53,Tier 3,5.0
653,Female,Other,Bachelor,21,Tier 3,0.0
654,Male,White,Master,37,Tier 3,8.0
655,Female,Black,PhD,32,Tier 3,5.0
656,Male,Asian,PhD,34,Tier 2,5.0
657,Male,Black,Bachelor,29,Tier 1,4.0
658,Male,White,Bachelor,21,Tier 2,0.0
659,Male,Hispanic,Bachelor,22,Tier 3,1.0
660,Male,Asian,Bachelor,51,Tier 2,8.0
661,Prefer not to say,Prefer not to say,Bachelor,48,Tier 3,9.0
662,Other,Other,Bachelor,50,Tier 2,7.0
663,Male,White,Bachelor,23,Tier 3,0.0
664,Female,Asian,Bachelor,22,Tier 3,0.0
665,Male,Prefer not to say,Bachelor,22,Tier 1,0.0
666,Prefer not to say,White,Bachelor,43,Tier 3,10.0
667,Male,Asian,Bachelor,22,Tier 3,0.0
668,Prefer not to say,Hispanic,Master,44,Tier 3,5.0
669,Male,White,Master,25,Tier 3,3.0
670,Male,Other,Bachelor,35,Tier 3,7.0
671,Male,White,PhD,29,Tier 3,5.0
672,Male,White,Bachelor,22,Tier 2,0.0
673,Female,Asian,Bachelor,23,Tier 3,0.0
674,Female,Black,Bachelor,22,Tier 3,0.0
675,Male,Prefer not to say,PhD,44,Tier 3,8.0
676,Prefer not to say,White,Bachelor,23,Tier 2,1.0
677,Female,White,Master,36,Tier 3,6.0
678,Male,Hispanic,Bachelor,48,Tier 3,8.0
679,Male,Other,Bachelor,39,Tier 1,10.0
680,Male,Prefer not to say,Bachelor,21,Tier 2,0.0
681,Female,Black,Bachelor,23,Tier 2,0.0
682,Male,Black,Master,26,Tier 3,3.0
683,Male,Asian,Bachelor,34,Tier 3,8.0
684,Male,White,Bachelor,21,Tier 2,0.0
685,Male,White,Bachelor,53,Tier 3,12.0
686,Female,Hispanic,Bachelor,21,Tier 3,0.0
687,Other,Other,Bachelor,22,Tier 2,0.0
688,Female,White,Bachelor,23,Tier 2,0.0
689,Female,Hispanic,Bachelor,23,Tier 1,2.0
690,Other,White,Bachelor,23,Tier 2,0.0
691,Other,Other,Bachelor,25,Tier 3,4.0
692,Male,Asian,Bachelor,22,Tier 3,0.0
693,Female,Other,Bachelor,26,Tier 3,4.0
694,Male,Black,PhD,49,Tier 1,8.0
695,Female,Black,Master,28,Tier 2,2.0
696,Female,Hispanic,Bachelor,50,Tier 3,7.0
697,Female,Other,Bachelor,23,Tier 3,0.0
698,Female,Black,Bachelor,54,Tier 1,7.0
699,Other,Prefer not to say,Master,47,Tier 2,12.0
700,Male,Prefer not to say,Master,24,Tier 3,0.0
701,Female,Hispanic,Bachelor,23,Tier 1,0.0
702,Female,Asian,Bachelor,21,Tier 1,0.0
703,Female,Hispanic,PhD,25,Tier 2,3.0
704,Prefer not to say,Hispanic,Bachelor,43,Tier 2,6.0
705,Female,White,Bachelor,21,Tier 3,2.0
706,Male,Asian,Bachelor,23,Tier 3,0.0
707,Male,Hispanic,Bachelor,23,Tier 3,0.0
708,Male,Prefer not to say,Bachelor,38,Tier 3,7.0
709,Female,Black,Bachelor,22,Tier 3,0.0
710,Male,Hispanic,Master,28,Tier 3,1.0
711,Male,Prefer not to say,Bachelor,23,Tier 1,0.0
712,Male,Asian,Master,24,Tier 3,0.0
713,Male,Other,Master,42,Tier 3,10.0
714,Female,Other,Master,24,Tier 3,0.0
715,Male,Asian,Master,24,Tier 3,2.0
716,Female,Black,Bachelor,35,Tier 3,3.0
717,Prefer not to say,White,Bachelor,24,Tier 3,0.0
718,Female,Other,Master,25,Tier 1,3.0
719,Male,Prefer not to say,Bachelor,21,Tier 3,0.0
720,Male,Prefer not to say,Bachelor,23,Tier 3,0.0
721,Male,Hispanic,Master,27,Tier 2,0.0
722,Other,Asian,Bachelor,22,Tier 2,0.0
723,Female,Asian,Bachelor,21,Tier 3,0.0
724,Male,Asian,Bachelor,21,Tier 1,0.0
725,Female,Hispanic,Bachelor,22,Tier 2,0.0
726,Female,Hispanic,Bachelor,53,Tier 3,11.0
727,Female,Prefer not to say,Bachelor,21,Tier 3,0.0
728,Male,Hispanic,PhD,44,Tier 2,5.0
729,Male,Asian,Bachelor,43,Tier 2,10.0
730,Prefer not to say,White,Bachelor,22,Tier 3,0.0
731,Male,Other,Bachelor,22,Tier 3,0.0
732,Female,Asian,PhD,35,Tier 1,6.0
733,Other,Black,Master,55,Tier 2,8.0
734,Male,Hispanic,Bachelor,22,Tier 3,0.0
735,Female,Other,Master,26,Tier 3,5.0
736,Male,Asian,Bachelor,51,Tier 2,7.0
737,Female,Black,Bachelor,21,Tier 2,0.0
738,Male,Black,Bachelor,21,Tier 3,0.0
739,Female,Prefer not to say,Bachelor,26,Tier 3,5.0
740,Male,Asian,Bachelor,22,Tier 3,0.0
741,Other,White,Bachelor,21,Tier 3,0.0
742,Male,Black,Bachelor,23,Tier 3,2.0
743,Male,White,Master,40,Tier 3,7.0
744,Male,Prefer not to say,Master,44,Tier 2,10.0
745,Prefer not to say,Black,Bachelor,21,Tier 3,1.0
746,Female,Prefer not to say,Master,24,Tier 3,0.0
747,Male,Prefer not to say,Master,25,Tier 2,2.0
748,Male,Black,Bachelor,22,Tier 2,0.0
749,Female,White,Master,27,Tier 3,2.0
750,Male,White,Master,26,Tier 2,2.0
751,Female,Hispanic,Master,47,Tier 2,9.0
752,Prefer not to say,White,Bachelor,40,Tier 1,10.0
753,Male,Hispanic,Bachelor,24,Tier 2,1.0
754,Male,White,Master,28,Tier 3,2.0
755,Male,Prefer not to say,Master,35,Tier 2,5.0
756,Female,Asian,Bachelor,22,Tier 3,0.0
757,Male,Prefer not to say,Master,27,Tier 3,5.0
758,Female,Hispanic,Bachelor,22,Tier 2,1.0
759,Female,Asian,Bachelor,44,Tier 3,12.0
760,Male,White,Master,23,Tier 2,0.0
761,Female,Asian,Bachelor,50,Tier 1,11.0
762,Male,Black,Bachelor,21,Tier 3,1.0
763,Male,Black,Bachelor,31,Tier 2,8.0
764,Female,Asian,PhD,37,Tier 3,7.0
765,Female,Other,PhD,50,Tier 2,6.0
766,Male,White,Bachelor,21,Tier 3,0.0
767,Female,Hispanic,Bachelor,44,Tier 2,12.0
768,Male,Asian,Master,28,Tier 3,2.0
769,Male,White,Bachelor,26,Tier 3,3.0
770,Prefer not to say,Prefer not to say,Bachelor,38,Tier 1,5.0
771,Male,Asian,Bachelor,21,Tier 2,0.0
772,Prefer not to say,Asian,Bachelor,40,Tier 2,10.0
773,Female,Asian,Bachelor,32,Tier 3,7.0
774,Female,Black,Bachelor,21,Tier 2,1.0
775,Female,White,Bachelor,49,Tier 3,12.0
776,Female,Other,Master,24,Tier 3,0.0
777,Prefer not to say,Prefer not to say,Master,25,Tier 2,5.0
778,Female,Asian,Bachelor,21,Tier 2,0.0
779,Male,Hispanic,Bachelor,38,Tier 3,4.0
780,Female,White,Bachelor,23,Tier 2,0.0
781,Male,Black,Bachelor,26,Tier 2,3.0
782,Female,Other,Bachelor,40,Tier 2,6.0
783,Other,Hispanic,Master,25,Tier 2,2.0
784,Other,Hispanic,Bachelor,31,Tier 2,5.0
785,Female,White,Master,28,Tier 2,4.0
786,Female,Black,Bachelor,26,Tier 3,4.0
787,Male,Hispanic,Bachelor,26,Tier 2,3.0
788,Male,White,PhD,22,Tier 2,1.0
789,Male,Hispanic,Master,54,Tier 3,7.0
790,Prefer not to say,Hispanic,Bachelor,45,Tier 3,9.0
791,Male,Asian,Bachelor,21,Tier 2,0.0
792,Male,Hispanic,Bachelor,21,Tier 3,0.0
793,Other,White,Bachelor,22,Tier 3,0.0
794,Other,Hispanic,Bachelor,23,Tier 3,0.0
795,Male,Black,Bachelor,22,Tier 2,0.0
796,Female,Prefer not to say,Bachelor,23,Tier 3,0.0
797,Female,Asian,Bachelor,23,Tier 3,1.0
798,Male,Hispanic,Bachelor,21,Tier 1,0.0
799,Female,Black,Master,26,Tier 3,5.0
800,Male,Asian,Bachelor,22,Tier 1,0.0
801,Male,Hispanic,Bachelor,23,Tier 3,0.0
802,Male,Black,Bachelor,22,Tier 2,1.0
803,Female,Prefer not to say,Bachelor,50,Tier 1,7.0
804,Female,Hispanic,PhD,53,Tier 2,9.0
805,Male,Prefer not to say,Bachelor,47,Tier 2,10.0
806,Female,White,Bachelor,22,Tier 2,0.0
807,Male,White,Master,35,Tier 3,7.0
808,Other,Hispanic,Bachelor,22,Tier 2,0.0
809,Female,Hispanic,Bachelor,21,Tier 2,0.0
810,Male,White,Bachelor,21,Tier 3,0.0
811,Male,Asian,Bachelor,21,Tier 2,0.0
812,Female,Hispanic,Bachelor,22,Tier 2,0.0
813,Female,Asian,Master,21,Tier 1,0.0
814,Male,Other,Master,47,Tier 3,12.0
815,Male,Black,Bachelor,21,Tier 3,0.0
816,Male,White,Master,53,Tier 3,9.0
817,Female,Black,Bachelor,38,Tier 2,7.0
818,Female,Black,Bachelor,23,Tier 3,0.0
819,Male,Hispanic,Bachelor,39,Tier 3,9.0
820,Male,White,Bachelor,45,Tier 3,10.0
821,Male,Prefer not to say,Bachelor,38,Tier 2,5.0
822,Male,White,Master,39,Tier 3,12.0
823,Female,Hispanic,Master,27,Tier 3,3.0
824,Male,Hispanic,PhD,29,Tier 3,2.0
825,Male,Black,Bachelor,25,Tier 3,5.0
826,Male,Prefer not to say,Master,28,Tier 3,3.0
827,Female,Black,Bachelor,50,Tier 1,8.0
828,Male,White,Bachelor,21,Tier 1,0.0
829,Other,Asian,Bachelor,43,Tier 3,12.0
830,Male,Asian,Bachelor,32,Tier 3,6.0
831,Female,White,Bachelor,21,Tier 3,0.0
832,Prefer not to say,Asian,Bachelor,23,Tier 3,0.0
833,Prefer not to say,Black,Bachelor,22,Tier 3,0.0
834,Male,White,Bachelor,23,Tier 2,0.0
835,Prefer not to say,Hispanic,Bachelor,21,Tier 1,0.0
836,Prefer not to say,Other,Bachelor,46,Tier 1,12.0
837,Prefer not to say,Other,Master,36,Tier 3,6.0
838,Female,Prefer not to say,Master,49,Tier 1,9.0
839,Male,Hispanic,Master,25,Tier 3,1.0
840,Female,White,Bachelor,22,Tier 2,0.0
841,Male,Asian,Master,34,Tier 3,7.0
842,Female,Hispanic,Bachelor,22,Tier 1,0.0
843,Male,Black,Master,25,Tier 3,0.0
844,Female,Black,Bachelor,21,Tier 3,0.0
845,Male,Hispanic,Bachelor,51,Tier 2,9.0
846,Other,Asian,Master,24,Tier 3,0.0
847,Male,Asian,Bachelor,22,Tier 3,0.0
848,Male,Other,Bachelor,21,Tier 3,0.0
849,Female,Other,PhD,33,Tier 2,8.0
850,Male,Prefer not to say,Bachelor,21,Tier 3,0.0
851,Male,Other,Bachelor,21,Tier 3,1.0
852,Male,Hispanic,Bachelor,21,Tier 3,0.0
853,Male,Asian,Bachelor,55,Tier 3,10.0
854,Female,Asian,Master,24,Tier 3,1.0
855,Male,White,Bachelor,22,Tier 2,0.0
856,Male,Black,Bachelor,22,Tier 2,0.0
857,Female,Prefer not to say,Master,26,Tier 3,1.0
858,Male,Hispanic,Bachelor,22,Tier 2,0.0
859,Female,White,Bachelor,33,Tier 3,6.0
860,Female,White,Bachelor,22,Tier 3,0.0
861,Female,Other,Bachelor,36,Tier 2,6.0
862,Female,Prefer not to say,Bachelor,50,Tier 1,6.0
863,Male,Hispanic,Bachelor,24,Tier 3,0.0
864,Female,Other,Bachelor,22,Tier 3,0.0
865,Male,Black,Bachelor,53,Tier 3,5.0
866,Other,Hispanic,Bachelor,21,Tier 3,0.0
867,Female,Hispanic,Bachelor,22,Tier 2,0.0
868,Male,Black,Master,25,Tier 3,3.0
869,Prefer not to say,White,Master,25,Tier 3,4.0
870,Female,Other,Bachelor,28,Tier 2,5.0
871,Female,White,Bachelor,22,Tier 2,0.0
872,Male,White,Bachelor,34,Tier 2,6.0
873,Female,Black,Master,22,Tier 2,0.0
874,Male,White,Master,44,Tier 1,9.0
875,Female,White,Bachelor,21,Tier 1,0.0
876,Female,Asian,PhD,22,Tier 3,0.0
877,Male,Prefer not to say,Bachelor,21,Tier 2,0.0
878,Other,Other,Bachelor,21,Tier 3,0.0
879,Female,Hispanic,Bachelor,23,Tier 3,0.0
880,Female,Hispanic,Bachelor,42,Tier 3,10.0
881,Male,Prefer not to say,Bachelor,26,Tier 3,2.0
882,Prefer not to say,Asian,Bachelor,21,Tier 2,1.0
883,Female,Hispanic,Bachelor,23,Tier 1,0.0
884,Female,White,Master,36,Tier 3,3.0
885,Female,Other,Bachelor,21,Tier 3,0.0
886,Female,Asian,Bachelor,23,Tier 2,0.0
887,Male,White,Bachelor,21,Tier 3,2.0
888,Other,White,Bachelor,48,Tier 2,7.0
889,Other,Other,Bachelor,41,Tier 2,7.0
890,Female,Other,Bachelor,22,Tier 3,0.0
891,Male,Hispanic,Master,27,Tier 3,4.0
892,Other,Black,Master,21,Tier 3,0.0
893,Male,Hispanic,PhD,44,Tier 2,8.0
894,Female,Black,Master,26,Tier 2,4.0
895,Other,Asian,Master,27,Tier 3,3.0
896,Male,Other,Bachelor,23,Tier 3,0.0
897,Male,White,Master,54,Tier 2,10.0
898,Female,White,Bachelor,23,Tier 2,0.0
899,Male,Black,Master,39,Tier 3,7.0
900,Female,Hispanic,Bachelor,22,Tier 2,0.0
901,Female,Asian,Bachelor,23,Tier 3,0.0
902,Male,Black,Bachelor,23,Tier 3,0.0
903,Prefer not to say,Prefer not to say,Master,45,Tier 3,8.0
904,Female,Hispanic,Bachelor,28,Tier 1,3.0
905,Male,Hispanic,Bachelor,22,Tier 3,2.0
906,Female,White,Bachelor,23,Tier 3,0.0
907,Prefer not to say,Black,Master,28,Tier 3,2.0
908,Female,White,Bachelor,23,Tier 3,0.0
909,Male,Other,Bachelor,21,Tier 3,0.0
910,Other,Asian,Bachelor,23,Tier 2,0.0
911,Male,Other,Bachelor,32,Tier 3,3.0
912,Female,Black,Bachelor,44,Tier 3,7.0
913,Prefer not to say,Prefer not to say,Bachelor,23,Tier 3,0.0
914,Prefer not to say,Hispanic,Bachelor,21,Tier 1,1.0
915,Male,Black,Bachelor,22,Tier 2,0.0
916,Male,Black,Bachelor,39,Tier 2,11.0
917,Female,White,Bachelor,21,Tier 1,0.0
918,Prefer not to say,Asian,Bachelor,34,Tier 3,3.0
919,Prefer not to say,Other,Bachelor,22,Tier 3,0.0
920,Male,Black,Bachelor,22,Tier 3,0.0
921,Other,Asian,Master,27,Tier 3,2.0
922,Other,Asian,Bachelor,21,Tier 2,1.0
923,Female,Asian,Bachelor,50,Tier 3,9.0
924,Other,Black,Bachelor,23,Tier 2,0.0
925,Prefer not to say,Other,Master,25,Tier 3,1.0
926,Female,White,Bachelor,22,Tier 3,0.0
927,Female,Prefer not to say,Bachelor,22,Tier 3,0.0
928,Male,Hispanic,Master,28,Tier 3,5.0
929,Female,Prefer not to say,Master,27,Tier 3,3.0
930,Male,White,Bachelor,35,Tier 3,4.0
931,Female,Hispanic,Bachelor,22,Tier 2,0.0
932,Other,Asian,Bachelor,22,Tier 3,0.0
933,Female,Black,PhD,29,Tier 3,2.0
934,Male,Hispanic,Bachelor,21,Tier 2,2.0
935,Female,Hispanic,Master,24,Tier 1,0.0
936,Male,White,Bachelor,23,Tier 3,0.0
937,Female,Asian,Bachelor,22,Tier 3,0.0
938,Female,Hispanic,Master,41,Tier 3,10.0
939,Male,Hispanic,Bachelor,22,Tier 2,0.0
940,Male,Hispanic,Bachelor,25,Tier 3,4.0
941,Female,Black,Master,25,Tier 3,2.0
942,Male,White,Bachelor,23,Tier 2,0.0
943,Female,Black,Bachelor,22,Tier 3,0.0
944,Male,Black,Bachelor,23,Tier 3,0.0
945,Male,Asian,Master,29,Tier 3,1.0
946,Female,White,Master,27,Tier 3,3.0
947,Female,White,Bachelor,23,Tier 3,0.0
948,Female,White,Master,28,Tier 3,0.0
949,Male,Asian,Master,22,Tier 3,0.0
950,Male,Black,Bachelor,22,Tier 3,0.0
951,Other,Prefer not to say,Master,25,Tier 3,4.0
952,Female,White,Bachelor,21,Tier 3,2.0
953,Male,White,Bachelor,23,Tier 2,0.0
954,Male,White,Bachelor,45,Tier 3,6.0
955,Male,Hispanic,Bachelor,53,Tier 2,6.0
956,Male,Hispanic,Bachelor,23,Tier 3,0.0
957,Male,Other,Master,28,Tier 2,4.0
958,Female,Hispanic,Bachelor,22,Tier 3,0.0
959,Other,Prefer not to say,Master,24,Tier 3,0.0
960,Female,Prefer not to say,Bachelor,23,Tier 3,0.0
961,Male,Hispanic,Bachelor,55,Tier 1,6.0
962,Prefer not to say,Hispanic,Bachelor,22,Tier 2,0.0
963,Prefer not to say,Black,Bachelor,53,Tier 3,12.0
964,Male,Black,Bachelor,29,Tier 3,3.0
965,Female,White,Bachelor,38,Tier 1,5.0
966,Female,Asian,Bachelor,21,Tier 2,0.0
967,Male,Asian,Bachelor,23,Tier 3,0.0
968,Male,Black,Bachelor,21,Tier 1,0.0
969,Male,Hispanic,PhD,47,Tier 3,12.0
970,Female,Asian,Bachelor,23,Tier 3,0.0
971,Female,Asian,Bachelor,23,Tier 3,0.0
972,Male,Hispanic,Bachelor,52,Tier 2,6.0
973,Male,Asian,Bachelor,22,Tier 3,0.0
974,Female,White,Bachelor,22,Tier 3,1.0
975,Female,Hispanic,Bachelor,21,Tier 3,0.0
976,Prefer not to say,Asian,Bachelor,23,Tier 1,0.0
977,Prefer not to say,Black,Master,38,Tier 3,7.0
978,Prefer not to say,Hispanic,Bachelor,22,Tier 1,1.0
979,Female,Hispanic,Bachelor,21,Tier 3,0.0
980,Male,Asian,Bachelor,23,Tier 2,0.0
981,Other,Asian,Bachelor,54,Tier 3,8.0
982,Other,White,Bachelor,21,Tier 3,0.0
983,Female,Hispanic,Master,26,Tier 3,0.0
984,Female,White,Master,51,Tier 1,7.0
985,Male,Asian,Bachelor,51,Tier 2,6.0
986,Female,Black,Bachelor,34,Tier 1,7.0
987,Male,White,PhD,54,Tier 2,9.0
988,Female,Hispanic,Bachelor,37,Tier 3,3.0
989,Female,Black,PhD,33,Tier 1,7.0
990,Female,Black,Master,24,Tier 3,0.0
991,Female,Hispanic,Bachelor,23,Tier 2,0.0
992,Female,Hispanic,Bachelor,54,Tier 3,7.0
993,Male,Hispanic,Master,28,Tier 3,1.0
994,Male,White,Bachelor,23,Tier 1,0.0
995,Male,Asian,Bachelor,21,Tier 3,2.0
996,Prefer not to say,Prefer not to say,Master,28,Tier 2,3.0
997,Female,White,Bachelor,22,Tier 3,0.0
998,Male,Prefer not to say,Bachelor,23,Tier 3,0.0
999,Female,White,Bachelor,23,Tier 3,0.0
1000,Other,Black,Bachelor,22,Tier 1,2.0
1001,Other,Other,Bachelor,21,Tier 3,0.0
1002,Male,Asian,Bachelor,22,Tier 3,1.0
1003,Other,Black,Bachelor,23,Tier 3,0.0
1004,Female,Prefer not to say,Bachelor,22,Tier 3,0.0
1005,Male,Asian,Bachelor,23,Tier 1,2.0
1006,Female,White,Bachelor,22,Tier 3,0.0
1007,Other,White,Bachelor,23,Tier 2,0.0
1008,Prefer not to say,White,Bachelor,21,Tier 3,0.0
1009,Prefer not to say,Black,Bachelor,23,Tier 3,0.0
1010,Female,Hispanic,Master,26,Tier 3,2.0
1011,Prefer not to say,Black,Master,27,Tier 3,3.0
1012,Male,White,Bachelor,52,Tier 3,6.0
1013,Male,Hispanic,PhD,45,Tier 3,10.0
1014,Male,Hispanic,Bachelor,39,Tier 3,9.0
1015,Female,Black,Master,43,Tier 3,11.0
1016,Male,Other,Bachelor,43,Tier 2,8.0
1017,Female,Prefer not to say,Bachelor,28,Tier 3,0.0
1018,Female,Asian,Bachelor,23,Tier 3,2.0
1019,Other,Prefer not to say,Master,28,Tier 2,0.0
1020,Female,Other,Bachelor,22,Tier 3,2.0
1021,Male,Hispanic,Master,25,Tier 2,2.0
1022,Other,White,Bachelor,23,Tier 1,0.0
1023,Male,Black,Bachelor,49,Tier 3,7.0
1024,Other,White,Bachelor,23,Tier 3,0.0
1025,Female,Black,Bachelor,35,Tier 3,3.0
1026,Male,Black,Bachelor,21,Tier 3,0.0
1027,Prefer not to say,Other,Bachelor,37,Tier 3,6.0
1028,Male,White,Master,28,Tier 3,2.0
1029,Female,Other,Bachelor,22,Tier 3,0.0
1030,Female,Hispanic,Bachelor,21,Tier 2,2.0
1031,Female,Black,Bachelor,22,Tier 3,0.0
1032,Male,White,Bachelor,28,Tier 1,4.0
1033,Male,Prefer not to say,Bachelor,21,Tier 3,2.0
1034,Prefer not to say,Asian,PhD,47,Tier 2,10.0
1035,Male,Prefer not to say,Master,26,Tier 3,3.0
1036,Female,Asian,Bachelor,25,Tier 3,1.0
1037,Female,Hispanic,PhD,24,Tier 2,0.0
1038,Male,White,Master,40,Tier 2,7.0
